Chromosome	25373	70449	2	2	0	1	0	12
Chromosome	32485	334497	1	1	0	0	4	12
Chromosome	79819	79979	2	2	0	1	0	42
Chromosome	90550	139547	2	2	0	0	1	12
Chromosome	93736	94870	2	2	0	0	1	14
Chromosome	112092	112144	2	2	0	1	0	38
Chromosome	127008	128748	2	2	0	1	0	18
Chromosome	127732	127809	2	2	0	1	0	41
Chromosome	129644	129679	1	1	0	1	0	39
Chromosome	130258	130299	1	3	0	1	0	48
Chromosome	130678	130911	1	3	0	2	0	34
Chromosome	130744	130896	2	2	0	1	0	28
Chromosome	157335	204330	2	2	0	0	1	12
Chromosome	157771	204887	2	2	0	1	0	14
Chromosome	163055	202284	2	2	0	1	0	16
Chromosome	163417	208718	2	2	0	0	1	13
Chromosome	171053	193886	1	1	0	0	1	22
Chromosome	176247	204330	2	2	0	0	1	12
Chromosome	186522	232115	2	2	0	0	1	13
Chromosome	188858	193251	2	2	0	0	3	12
Chromosome	189592	205022	1	1	0	0	1	12
Chromosome	193698	230956	1	1	0	1	0	12
Chromosome	194138	194426	2	2	0	1	0	27
Chromosome	194229	194278	0	0	0	4	0	44
Chromosome	202067	207804	1	1	0	1	0	18
Chromosome	205349	213459	2	2	0	0	1	12
Chromosome	205358	205398	1	3	0	1	0	24
Chromosome	207925	4986049	2	2	0	18	9	13
Chromosome	218972	219216	1	3	0	1	0	38
Chromosome	227154	228508	0	0	0	0	3	35
Chromosome	227535	1242476	1	1	0	5	0	12
Chromosome	228909	240565	2	2	0	1	0	14
Chromosome	230230	1160702	2	2	0	110	18	13
Chromosome	231173	554940	2	2	0	1	4	12
Chromosome	302705	1092492	2	2	0	11	1	15
Chromosome	306442	323727	2	2	0	1	0	13
Chromosome	402110	438904	1	1	0	0	5	14
Chromosome	411108	411201	1	1	0	1	1	41
Chromosome	411296	411389	1	1	0	1	0	37
Chromosome	463874	478680	1	1	0	0	1	18
Chromosome	495036	521714	1	1	0	0	1	14
Chromosome	499141	519702	2	6	0	0	1	12
Chromosome	548999	549020	2	2	0	1	0	46
Chromosome	553672	574034	2	2	0	0	1	18
Chromosome	562153	574007	2	2	0	0	1	12
Chromosome	598506	1148685	2	2	0	4	0	12
Chromosome	685721	728007	1	1	0	1	0	24
Chromosome	687147	690400	2	2	0	0	1	12
Chromosome	688934	702267	1	1	0	1	0	12
Chromosome	690812	724924	1	1	0	0	1	18
Chromosome	693181	720457	1	1	0	1	0	20
Chromosome	696418	709485	1	1	0	0	1	12
Chromosome	722402	749861	1	1	0	0	1	16
Chromosome	729647	734124	1	1	0	0	1	20
Chromosome	738639	738663	1	1	0	1	0	24
Chromosome	741130	755893	1	1	0	0	1	21
Chromosome	749857	749913	0	0	0	2	5	31
Chromosome	776616	776727	2	2	0	2	1	40
Chromosome	776668	776780	2	2	0	1	1	23
