Chromosome	1527	13667	1	1	0	1	0	18
Chromosome	3766	8614	2	2	0	0	1	12
Chromosome	9806	14550	1	1	0	1	0	18
Chromosome	36786	37475	1	1	0	1	0	20
Chromosome	56425	82976	1	1	0	1	0	18
Chromosome	90224	112147	1	1	0	1	0	15
Chromosome	96827	113053	1	1	0	0	1	12
Chromosome	112092	112144	2	2	0	6	0	40
Chromosome	130325	170913	1	1	0	0	1	13
Chromosome	146959	153144	1	1	0	1	0	39
Chromosome	148379	194520	2	2	0	0	1	19
Chromosome	148719	173335	2	2	0	0	1	19
Chromosome	148725	157996	2	2	0	0	1	13
Chromosome	159418	193716	2	2	0	1	0	13
Chromosome	161221	200458	1	5	0	1	0	12
Chromosome	194614	205209	1	3	0	0	1	26
Chromosome	198106	198198	1	3	0	1	0	42
Chromosome	201201	229258	1	1	0	0	1	12
Chromosome	203603	222151	1	1	0	0	1	16
Chromosome	207236	209201	1	1	0	0	1	12
Chromosome	207925	4986049	2	2	0	15	10	13
Chromosome	218663	258566	1	1	0	0	1	12
Chromosome	220401	223458	2	2	0	0	1	13
Chromosome	227535	1242476	1	1	0	8	0	12
Chromosome	230230	1160702	2	2	0	34	4	13
Chromosome	235220	255853	1	1	0	0	1	12
Chromosome	270211	274394	2	2	0	1	0	43
Chromosome	302705	1092492	2	2	0	3	3	14
Chromosome	380101	403233	2	2	0	0	1	16
Chromosome	391368	391460	2	4	0	0	1	31
Chromosome	411108	411201	1	1	0	1	0	48
Chromosome	411202	411295	1	1	0	1	0	30
Chromosome	411390	411576	1	1	0	1	0	40
Chromosome	415347	421325	2	2	0	1	0	13
Chromosome	471500	521082	2	2	0	0	1	14
Chromosome	472183	477030	1	1	0	1	0	17
Chromosome	475459	520752	2	4	0	0	1	13
Chromosome	496303	529297	1	1	0	0	1	12
Chromosome	503396	541722	1	1	0	0	1	12
Chromosome	507509	519824	1	1	0	0	1	12
Chromosome	565267	567409	2	2	0	0	1	12
Chromosome	584903	585781	1	5	0	0	1	16
Chromosome	598506	1148685	2	2	0	4	0	12
Chromosome	689646	726119	2	2	0	0	1	15
Chromosome	690424	728874	1	1	0	1	0	12
Chromosome	719823	754667	1	1	0	1	0	13
Chromosome	720306	720381	2	2	0	1	0	19
Chromosome	722377	738729	1	1	0	0	1	12
Chromosome	772132	791067	1	1	0	0	1	14
Chromosome	776616	776942	2	2	0	0	1	23
Chromosome	776728	776942	2	2	0	0	1	23
Chromosome	776851	776942	2	2	0	0	1	24
Chromosome	776851	777051	2	2	0	2	1	24
Chromosome	776931	777039	2	2	0	16	0	30
Chromosome	777013	787441	2	2	0	0	1	12
Chromosome	851473	866366	2	2	0	0	1	12
Chromosome	852864	863595	1	1	0	0	1	19
Chromosome	863868	863901	1	3	0	1	0	31
Chromosome	865011	865200	2	2	0	5	1	48
Chromosome	865068	865272	1	1	0	1	48	18
Chromosome	865071	882121	1	1	0	0	1	13
Chromosome	865083	865286	1	1	0	0	2	39
Chromosome	865118	865322	2	2	0	6	2	45
Chromosome	865143	865220	1	1	0	1	0	13
Chromosome	865179	865242	2	2	0	1	0	47
Chromosome	865200	865406	2	2	0	1	0	32
Chromosome	865245	865372	2	2	0	2	0	34
Chromosome	865406	865628	2	2	0	2	1	48
Chromosome	865599	865648	1	1	0	1	0	31
Chromosome	874734	874773	2	2	0	2	0	41
Chromosome	916528	3879940	1	1	0	34	9	12
Chromosome	935601	979762	2	2	0	1	0	14
Chromosome	960418	972161	2	2	0	0	1	16
Chromosome	966008	979138	1	1	0	0	1	13
Chromosome	972108	981750	2	2	0	0	1	12
Chromosome	1017445	1047901	1	1	0	0	1	12
Chromosome	1054158	1084441	1	1	0	1	0	15
Chromosome	1054767	1056777	1	1	0	0	1	13
Chromosome	1055235	1076262	1	1	0	1	0	27
Chromosome	1059300	1096548	1	1	0	1	0	50
Chromosome	1066615	1066641	1	1	0	1	0	12
Chromosome	1069031	1070783	1	1	0	0	1	14
Chromosome	1081015	1081071	2	2	0	2	0	19
Chromosome	1082311	1118967	2	2	0	1	0	13
Chromosome	1087533	1115699	1	1	0	0	1	15
Chromosome	1088928	1092000	2	2	0	0	1	12
Chromosome	1089981	1114768	1	1	0	0	1	13
Chromosome	1092228	1092371	1	1	0	1	0	37
Chromosome	1092242	1092496	2	2	0	0	2	14
Chromosome	1092276	1092533	1	3	0	1	0	40
Chromosome	1092836	5253930	1	1	0	9	0	13
Chromosome	1092843	1092872	1	3	0	1	0	36
Chromosome	1092935	1142316	1	1	0	1	0	20
Chromosome	1093065	1093106	1	1	0	1	0	49
Chromosome	1137547	1148838	1	3	0	1	0	12
Chromosome	1139598	1140416	2	2	0	0	1	12
Chromosome	1148614	1149242	1	1	0	1	0	19
Chromosome	1148647	1148673	1	1	0	1	0	38
Chromosome	1149256	1158689	1	1	0	0	1	12
Chromosome	1174773	1551395	2	2	0	1	6	45
Chromosome	1256935	1257321	1	1	0	0	2	12
Chromosome	1257648	1303201	2	2	0	0	1	13
Chromosome	1397446	1397466	0	0	0	30	0	49
Chromosome	1416692	1449287	2	2	0	1	0	27
Chromosome	1442593	1478155	2	2	0	0	1	15
Chromosome	1473833	1516489	1	1	0	0	1	12
Chromosome	1602080	1614028	1	1	0	0	1	14
Chromosome	1617304	1626869	1	1	0	1	0	21
Chromosome	1618094	1773147	2	2	0	0	4	12
Chromosome	1650228	1674286	2	2	0	0	1	17
Chromosome	1662927	1662997	1	1	0	1	0	32
Chromosome	1662971	1685104	2	2	0	1	0	12
Chromosome	1664133	1686299	2	2	0	0	1	31
Chromosome	1707860	1707897	1	1	0	1	0	30
Chromosome	1710208	1739742	1	1	0	0	1	15
Chromosome	1711017	1741817	1	1	0	0	1	17
Chromosome	1731818	1766801	1	1	0	1	0	16
Chromosome	1732117	1732294	1	1	0	1	1	48
Chromosome	1732572	1732743	2	2	0	5	0	19
Chromosome	1732647	1732756	0	0	0	3	0	39
Chromosome	1740049	1779699	1	1	0	0	1	17
Chromosome	1754804	1754838	0	0	0	10	0	48
Chromosome	1806407	2328081	1	1	0	3	3	12
Chromosome	1819492	1832729	2	2	0	1	0	43
Chromosome	1827612	1827644	2	2	0	1	0	47
Chromosome	1838638	4190210	2	4	0	80	4	13
Chromosome	1843175	1843202	2	2	0	2	0	46
Chromosome	1846421	1893532	1	1	0	1	0	15
Chromosome	1896225	1896261	2	4	0	14	0	50
Chromosome	1896231	1896267	1	1	0	2	0	42
Chromosome	1907540	1943172	2	2	0	1	0	13
Chromosome	1920117	2286946	2	2	0	0	5	12
Chromosome	1950256	1956510	2	2	0	0	1	17
Chromosome	1954508	2001229	1	1	0	0	1	12
Chromosome	1984581	1984637	2	4	0	0	1	45
Chromosome	1998611	2034915	2	2	0	1	0	15
Chromosome	2032403	3595049	2	2	0	0	8	13
Chromosome	2033325	2314177	1	1	0	1	4	14
Chromosome	2074529	2075930	1	1	0	0	1	20
Chromosome	2077388	2079775	1	1	0	0	1	15
Chromosome	2087511	2092749	1	1	0	0	1	12
Chromosome	2090503	2115234	1	1	0	1	0	21
Chromosome	2096461	2140676	1	1	0	1	0	15
Chromosome	2141670	2163253	2	2	0	0	1	12
Chromosome	2161341	2212062	2	2	0	0	2	48
Chromosome	2189169	2240067	2	2	0	0	3	36
