Chromosome	7433	10405	2	2	0	0	1	12
Chromosome	21501	56346	2	2	0	0	1	22
Chromosome	32485	334497	1	1	0	0	5	12
Chromosome	44566	56340	2	2	0	0	1	16
Chromosome	110421	170520	1	1	0	0	2	12
Chromosome	112092	112144	2	2	0	2	1	40
Chromosome	133114	182611	1	1	0	0	1	16
Chromosome	134020	172489	2	2	0	1	0	22
Chromosome	134110	134205	2	4	0	0	1	46
Chromosome	140164	154422	1	1	0	0	1	13
Chromosome	155014	164621	1	1	0	0	1	13
Chromosome	178361	203245	1	1	0	1	0	19
Chromosome	185149	185184	2	2	0	1	0	43
Chromosome	198042	228449	1	1	0	1	0	20
Chromosome	198524	233602	2	2	0	0	1	15
Chromosome	201201	229258	1	1	0	0	2	12
Chromosome	204021	204041	1	3	0	1	0	41
Chromosome	207925	4986049	2	2	0	23	2	13
Chromosome	220401	223458	2	2	0	0	2	13
Chromosome	224121	224141	2	2	0	1	0	35
Chromosome	227163	228436	1	1	0	0	1	41
Chromosome	230230	1160702	2	2	0	5	3	13
Chromosome	236827	250460	1	1	0	0	1	12
Chromosome	300302	302959	2	2	0	1	0	14
Chromosome	335018	354831	1	1	0	1	0	13
Chromosome	391275	391367	2	4	0	3	1	47
Chromosome	391368	391460	2	4	0	0	2	27
Chromosome	410949	421191	2	2	0	1	0	19
Chromosome	411108	411201	1	1	0	3	0	40
Chromosome	411202	411389	1	1	0	0	1	32
Chromosome	411202	411576	1	1	0	0	1	41
Chromosome	411484	411576	1	1	0	0	1	41
Chromosome	503245	550983	1	1	0	0	1	14
Chromosome	516054	555271	2	2	0	1	0	14
Chromosome	528959	553540	1	1	0	1	0	21
Chromosome	547207	550908	1	1	0	0	1	28
Chromosome	548013	559398	1	1	0	1	0	12
Chromosome	557603	557699	2	2	0	1	0	17
Chromosome	574377	574477	1	3	0	2	0	46
Chromosome	586753	590046	2	2	0	0	1	19
Chromosome	588925	592569	2	2	0	0	1	12
Chromosome	591622	592569	2	2	0	0	1	12
Chromosome	690180	690680	1	1	0	1	0	40
Chromosome	730840	777452	2	2	0	0	1	13
Chromosome	740346	740383	2	2	0	1	0	38
Chromosome	776927	777219	1	1	0	1	0	15
Chromosome	776931	777039	2	2	0	19	0	30
Chromosome	777226	777286	0	0	0	6	0	34
Chromosome	777292	778939	1	1	0	1	0	13
Chromosome	786471	820614	2	2	0	1	0	23
Chromosome	787861	835147	1	3	0	0	1	12
Chromosome	788315	790694	1	1	0	1	0	18
Chromosome	796755	812215	1	1	0	1	0	14
Chromosome	816154	830710	1	5	0	0	1	20
Chromosome	833399	863086	2	2	0	1	0	12
Chromosome	840028	840054	2	2	0	1	0	30
Chromosome	858581	876459	1	1	0	1	0	14
Chromosome	865011	865200	2	2	0	3	2	47
Chromosome	865011	865406	2	2	0	0	1	14
Chromosome	865011	865628	2	2	0	0	1	14
Chromosome	865032	865220	1	1	0	3	0	39
Chromosome	865068	865272	1	1	0	0	58	19
Chromosome	865118	865322	2	2	0	4	3	45
Chromosome	865159	865236	0	0	0	3	0	44
Chromosome	865200	865406	2	2	0	1	5	32
Chromosome	865200	865628	2	2	0	0	4	20
Chromosome	865245	865372	2	2	0	2	0	47
Chromosome	865372	865588	2	2	0	1	0	23
Chromosome	865389	865611	1	1	0	0	1	41
Chromosome	865406	865628	2	2	0	1	0	12
Chromosome	908353	1656014	1	1	0	0	7	12
Chromosome	916528	3879940	1	1	0	16	3	12
Chromosome	932794	979437	2	2	0	0	1	19
Chromosome	946875	960327	1	1	0	1	0	19
Chromosome	960418	972161	2	2	0	0	3	17
Chromosome	973074	1012462	1	1	0	1	0	18
Chromosome	1026770	4190187	1	1	0	1	11	12
Chromosome	1036075	1036133	1	3	0	1	0	20
Chromosome	1046835	1046880	2	2	0	1	0	32
Chromosome	1060681	2614449	2	2	0	4	1	14
Chromosome	1060931	1063606	1	1	0	1	0	13
Chromosome	1066514	1066543	2	2	0	1	0	29
Chromosome	1066576	1066614	1	1	0	1	0	33
Chromosome	1069957	1115947	2	2	0	0	1	15
Chromosome	1070749	1070805	2	4	0	1	0	13
Chromosome	1075188	1115391	1	1	0	0	1	18
Chromosome	1076405	1115091	1	1	0	0	1	12
Chromosome	1078190	1117641	2	2	0	1	0	13
Chromosome	1088440	1118590	1	1	0	1	0	12
Chromosome	1092599	1092620	1	1	0	1	0	36
Chromosome	1092836	5253930	1	1	0	8	0	13
Chromosome	1141920	1158041	1	5	0	1	0	13
Chromosome	1174773	1551395	2	2	0	1	4	48
Chromosome	1266659	1352162	2	2	0	0	2	12
Chromosome	1271244	1320842	2	4	0	0	1	21
Chromosome	1351748	1621776	1	1	0	0	4	15
Chromosome	1397446	1397466	0	0	0	20	0	47
Chromosome	1398319	2033306	2	2	0	2	5	13
Chromosome	1400195	1400286	1	3	0	1	0	16
Chromosome	1430008	1458212	1	1	0	0	1	12
Chromosome	1432086	1441383	2	2	0	0	1	27
Chromosome	1471219	1514515	2	4	0	0	1	24
Chromosome	1506823	1528333	2	2	0	0	1	13
Chromosome	1510735	1510763	2	2	0	1	0	45
Chromosome	1551450	1769543	0	0	0	6	2	33
Chromosome	1615670	1645739	1	1	0	1	0	19
Chromosome	1615675	1626532	2	2	0	0	1	14
Chromosome	1662971	1685104	2	2	0	1	0	12
Chromosome	1663822	1686580	1	3	0	0	1	18
Chromosome	1676666	1714409	1	1	0	0	1	24
Chromosome	1732262	1732389	0	0	0	4	0	30
Chromosome	1732478	1732772	1	1	0	0	1	27
Chromosome	1732572	1732743	2	2	0	6	0	50
Chromosome	1754804	1754838	0	0	0	10	0	49
Chromosome	1775201	1942461	2	4	0	3	0	26
Chromosome	1781792	1825248	1	1	0	0	1	14
Chromosome	1812947	1847721	1	1	0	1	0	12
Chromosome	1832672	1832702	2	2	0	1	0	31
Chromosome	1838638	4190210	2	4	0	61	2	13
Chromosome	1839345	1839384	0	0	0	3	0	40
Chromosome	1843203	1849682	2	2	0	0	1	14
Chromosome	1848314	1848449	1	1	0	1	0	31
Chromosome	1865581	1865671	1	3	0	1	0	20
Chromosome	1896225	1896261	2	4	0	12	0	48
Chromosome	1896231	1896267	1	1	0	2	0	44
Chromosome	1912199	1916800	1	1	0	1	0	12
Chromosome	1934619	1978566	2	2	0	0	1	17
Chromosome	1984048	1998103	1	1	0	1	0	16
Chromosome	2000324	2037140	2	2	0	0	1	12
Chromosome	2007937	2018438	1	1	0	0	1	12
Chromosome	2026521	2026589	1	3	0	1	0	23
Chromosome	2032403	3595049	2	2	0	1	3	13
Chromosome	2033325	2314177	1	1	0	1	8	14
Chromosome	2042314	2092212	2	2	0	1	0	12
Chromosome	2074568	2090497	1	1	0	0	1	13
Chromosome	2082785	2085324	1	1	0	0	1	12
Chromosome	2140322	2158046	1	1	0	1	0	16
Chromosome	2154083	2189084	2	2	0	0	1	17
Chromosome	2184324	2204946	2	2	0	0	2	20
Chromosome	2194194	2243640	2	2	0	0	1	30
Chromosome	2194243	2243832	2	2	0	1	0	49
Chromosome	2204369	2205681	2	2	0	0	2	48
Chromosome	2205682	3063363	2	2	0	0	10	12
Chromosome	2239631	2239658	1	3	0	1	0	37
Chromosome	2272482	2291070	1	1	0	1	0	19
Chromosome	2286959	3670018	2	2	0	0	7	16
Chromosome	2286959	3670128	2	2	0	0	7	16
Chromosome	2291595	2614454	1	1	0	0	30	12
Chromosome	2303013	2303044	1	1	0	1	0	22
Chromosome	2308436	2308531	1	1	0	4	0	47
Chromosome	2308820	2308915	1	1	0	1	0	39
